1,2.08793e-43,0
2,2.08793e-43,0
3,2.08793e-43,0
4,2.08793e-43,0
5,0.036563,0.03195
6,0.036563,0.03195
7,0.036563,0.03195
8,0.036563,0.03195
9,0.036563,0.03195
10,0.0533778,0.0566481
11,0.0533778,0.0566481
12,0.0533778,0.0566481
13,0.0533778,0.0566481
14,0.0533778,0.0566481
15,0.059137,0.0620731
16,0.059137,0.0620731
17,0.059137,0.0620731
18,0.059137,0.0620731
19,0.059137,0.0620731
20,0.0617009,0.0618139
21,0.0617009,0.0618139
22,0.0617009,0.0618139
23,0.0617009,0.0618139
24,0.0617009,0.0618139
25,0.0762778,0.0796963
26,0.0762778,0.0796963
27,0.0762778,0.0796963
28,0.0762778,0.0796963
29,0.0762778,0.0796963
30,0.0789815,0.0758648
31,0.0789815,0.0758648
32,0.0789815,0.0758648
33,0.0789815,0.0758648
34,0.0789815,0.0758648
35,0.0737509,0.06115
36,0.0737509,0.06115
37,0.0737509,0.06115
38,0.0737509,0.06115
39,0.0737509,0.06115
40,0.067337,0.061075
41,0.067337,0.061075
42,0.067337,0.061075
43,0.067337,0.061075
44,0.067337,0.061075
45,0.0639407,0.0647907
46,0.0639407,0.0647907
47,0.0639407,0.0647907
48,0.0639407,0.0647907
49,0.0639407,0.0647907
50,0.0683833,0.0557556
51,0.0683833,0.0557556
52,0.0683833,0.0557556
53,0.0683833,0.0557556
54,0.0683833,0.0557556
55,0.0732481,0.0630315
56,0.0732481,0.0630315
57,0.0732481,0.0630315
58,0.0732481,0.0630315
59,0.0732481,0.0630315
60,0.0650519,0.0612852
61,0.0650519,0.0612852
62,0.0650519,0.0612852
63,0.0650519,0.0612852
64,0.0650519,0.0612852
65,0.0579444,0.0400907
66,0.0579444,0.0400907
67,0.0579444,0.0400907
68,0.0579444,0.0400907
69,0.0579444,0.0400907
70,0.0585593,0.0444009
71,0.0585593,0.0444009
72,0.0585593,0.0444009
73,0.0585593,0.0444009
74,0.0585593,0.0444009
75,0.0569833,0.0365204
76,0.0569833,0.0365204
77,0.0569833,0.0365204
78,0.0569833,0.0365204
79,0.0569833,0.0365204
80,0.0655278,0.0509148
81,0.0655278,0.0509148
82,0.0655278,0.0509148
83,0.0655278,0.0509148
84,0.0655278,0.0509148
85,0.0849593,0.077813
86,0.0849593,0.077813
87,0.0849593,0.077813
88,0.0849593,0.077813
89,0.0849593,0.077813
90,0.0998852,0.0877935
91,0.0998852,0.0877935
92,0.0998852,0.0877935
93,0.0998852,0.0877935
94,0.0998852,0.0877935
95,0.108499,0.0908074
96,0.108499,0.0908074
97,0.108499,0.0908074
98,0.108499,0.0908074
99,0.108499,0.0908074
100,0.103225,0.0798435
101,0.103225,0.0798435
102,0.103225,0.0798435
103,0.103225,0.0798435
104,0.103225,0.0798435
105,0.105481,0.0730028
106,0.105481,0.0730028
107,0.105481,0.0730028
108,0.105481,0.0730028
109,0.105481,0.0730028
110,0.125259,0.0867389
111,0.125259,0.0867389
112,0.125259,0.0867389
113,0.125259,0.0867389
114,0.125259,0.0867389
115,0.146756,0.118054
116,0.146756,0.118054
117,0.146756,0.118054
118,0.146756,0.118054
119,0.146756,0.118054
120,0.16507,0.135362
121,0.16507,0.135362
122,0.16507,0.135362
123,0.16507,0.135362
124,0.16507,0.135362
125,0.179137,0.146594
126,0.179137,0.146594
127,0.179137,0.146594
128,0.179137,0.146594
129,0.179137,0.146594
130,0.181905,0.169506
131,0.181905,0.169506
132,0.181905,0.169506
133,0.181905,0.169506
134,0.181905,0.169506
135,0.174524,0.154392
136,0.174524,0.154392
137,0.174524,0.154392
138,0.174524,0.154392
139,0.174524,0.154392
140,0.172978,0.129676
141,0.172978,0.129676
142,0.172978,0.129676
143,0.172978,0.129676
144,0.172978,0.129676
145,0.178811,0.155281
146,0.178811,0.155281
147,0.178811,0.155281
148,0.178811,0.155281
149,0.178811,0.155281
150,0.192315,0.177389
151,0.192315,0.177389
152,0.192315,0.177389
153,0.192315,0.177389
154,0.192315,0.177389
155,0.188781,0.145768
156,0.188781,0.145768
157,0.188781,0.145768
158,0.188781,0.145768
159,0.188781,0.145768
160,0.210085,0.173944
161,0.210085,0.173944
162,0.210085,0.173944
163,0.210085,0.173944
164,0.210085,0.173944
165,0.226784,0.208235
166,0.226784,0.208235
167,0.226784,0.208235
168,0.226784,0.208235
169,0.226784,0.208235
170,0.24307,0.218537
171,0.24307,0.218537
172,0.24307,0.218537
173,0.24307,0.218537
174,0.24307,0.218537
175,0.233145,0.218859
176,0.233145,0.218859
177,0.233145,0.218859
178,0.233145,0.218859
