1,0.0511944
2,0.0635491
3,0.0755481
4,0.0848204
5,0.0920704
6,0.100833
7,0.108297
8,0.11222
9,0.116831
10,0.120851
11,0.122076
12,0.123632
13,0.124557
14,0.125622
15,0.125919
16,0.125411
17,0.126382
18,0.127338
19,0.130149
20,0.131556
21,0.131805
22,0.133368
23,0.133245
24,0.13486
25,0.139394
26,0.141308
27,0.145197
28,0.147711
29,0.147552
30,0.150187
31,0.150581
32,0.151595
33,0.154062
34,0.152989
35,0.153134
36,0.153538
37,0.154353
38,0.154512
39,0.154494
40,0.15486
41,0.155749
42,0.15619
43,0.157105
44,0.157414
45,0.157966
46,0.160158
47,0.160118
48,0.161562
49,0.162003
50,0.162396
51,0.163403
52,0.163315
53,0.163669
54,0.170447
55,0.175956
56,0.178569
57,0.185881
58,0.191831
59,0.195823
60,0.201712
61,0.207417
62,0.209864
63,0.215042
64,0.217826
65,0.21821
66,0.218255
67,0.219285
68,0.219704
69,0.217773
70,0.219451
71,0.218918
72,0.217409
73,0.215716
74,0.216345
75,0.214064
76,0.209789
77,0.209018
78,0.206303
79,0.202747
80,0.200877
81,0.201505
82,0.204632
83,0.207805
84,0.218531
85,0.229741
86,0.236183
87,0.24752
88,0.258652
89,0.263796
90,0.274494
91,0.281723
92,0.288081
93,0.293702
94,0.309362
95,0.311226
96,0.313363
97,0.315962
98,0.317809
99,0.321513
100,0.322014
101,0.318147
102,0.314339
103,0.309958
104,0.308325
105,0.303449
106,0.299582
107,0.297876
108,0.299141
109,0.298701
110,0.29647
111,0.296887
112,0.296315
113,0.293967
114,0.29329
115,0.291216
116,0.289659
117,0.287984
118,0.287441
119,0.28824
120,0.287028
121,0.283393
122,0.280548
123,0.278226
124,0.274837
125,0.273774
126,0.2711
127,0.269204
128,0.268189
129,0.265526
130,0.266185
131,0.265715
132,0.26657
133,0.266992
134,0.267596
135,0.26847
136,0.267246
137,0.266569
138,0.267765
139,0.268994
140,0.268382
141,0.269128
142,0.26857
143,0.268443
144,0.265938
145,0.265819
146,0.267001
147,0.265865
148,0.265705
149,0.265333
150,0.265566
151,0.265565
152,0.265709
153,0.265911
154,0.266133
155,0.265444
156,0.265324
157,0.263261
158,0.263204
159,0.262669
160,0.262985
161,0.262326
162,0.262649
163,0.261319
164,0.260812
165,0.261271
166,0.260495
167,0.259006
168,0.258641
169,0.256951
170,0.256939
171,0.256546
172,0.251621
173,0.250744
174,0.250644
175,0.248438
176,0.248768
177,0.246831
178,0.244746
179,0.24466
180,0.244993
181,0.244602
182,0.243468
183,0.243645
184,0.242849
185,0.242631
186,0.241844
187,0.240933
188,0.240363
189,0.239641
190,0.238861
191,0.238587
192,0.238216
193,0.238031
194,0.237572
195,0.237592
196,0.237116
197,0.236722
198,0.236409
199,0.23611
200,0.235732
201,0.2357
202,0.235754
203,0.235733
204,0.23543
205,0.235504
206,0.23576
207,0.235781
208,0.235851
209,0.235784
210,0.236116
211,0.236359
212,0.235983
213,0.2353
214,0.235185
215,0.235487
216,0.236091
217,0.236166
218,0.236289
219,0.233964
220,0.234168
221,0.234725
222,0.235185
223,0.234985
224,0.235181
225,0.235352
226,0.235259
227,0.2348
228,0.234957
229,0.235445
230,0.235253
231,0.235517
232,0.236169
233,0.236305
234,0.236804
235,0.23679
236,0.236869
237,0.236086
238,0.238594
239,0.239477
240,0.240683
241,0.243541
242,0.244841
243,0.245728
244,0.24321
245,0.244852
246,0.246533
247,0.244647
248,0.244014
249,0.243511
250,0.245321
251,0.245709
252,0.246047
253,0.247444
254,0.247258
255,0.247316
256,0.248578
257,0.249002
258,0.24858
259,0.249081
260,0.246681
261,0.245662
262,0.244771
263,0.244733
264,0.243928
265,0.244279
266,0.244358
267,0.245291
268,0.24541
269,0.247327
270,0.248014
271,0.246206
272,0.243935
273,0.244088
274,0.244049
275,0.244056
276,0.243231
277,0.243188
278,0.242529
279,0.246992
280,0.251656
281,0.254351
282,0.258805
283,0.262842
284,0.265297
285,0.270271
286,0.274426
287,0.276607
288,0.278966
289,0.283921
290,0.284656
291,0.286258
292,0.286701
293,0.287167
294,0.289538
295,0.288972
296,0.288203
297,0.286569
298,0.28534
299,0.284922
300,0.284544
301,0.287793
302,0.288567
303,0.292417
304,0.295315
305,0.297448
306,0.301563
307,0.305777
308,0.308291
309,0.310942
310,0.315051
311,0.316327
312,0.318862
313,0.321048
314,0.321679
315,0.320344
316,0.319421
317,0.31767
318,0.315386
319,0.311282
320,0.311831
321,0.306056
322,0.302884
323,0.301581
324,0.296913
325,0.29497
326,0.292259
327,0.286507
328,0.282528
329,0.280428
330,0.278144
331,0.274186
332,0.272715
333,0.274151
334,0.268731
335,0.2673
336,0.264603
337,0.259747
338,0.259844
339,0.259749
340,0.258103
341,0.2588
342,0.26086
343,0.262344
344,0.264337
345,0.263508
346,0.263115
347,0.265804
348,0.265669
349,0.263929
350,0.262754
351,0.258783
352,0.258738
353,0.257456
354,0.257769
355,0.258886
356,0.258608
357,0.258671
358,0.258686
359,0.257908
360,0.256743
361,0.256902
362,0.257194
363,0.258024
364,0.258291
365,0.257269
366,0.257468
367,0.257468
368,0.257686
369,0.258425
370,0.258471
371,0.259173
372,0.258609
373,0.256052
374,0.255316
375,0.25446
376,0.253577
377,0.253419
378,0.252445
379,0.25167
380,0.251256
381,0.250044
382,0.249658
383,0.249411
384,0.25057
385,0.252127
386,0.253286
387,0.25507
388,0.256846
389,0.257508
390,0.25984
391,0.262188
392,0.263862
393,0.265669
394,0.265931
395,0.266389
396,0.26725
397,0.268103
398,0.26864
399,0.269828
400,0.270669
401,0.271302
402,0.271814
403,0.275665
404,0.280719
405,0.288191
406,0.296854
407,0.302331
408,0.312615
409,0.324129
410,0.329834
411,0.341572
412,0.351981
413,0.358547
414,0.370094
415,0.379664
416,0.385393
417,0.395734
418,0.406683
419,0.409742
420,0.413962
421,0.421471
422,0.425032
423,0.434621
424,0.441321
425,0.444
426,0.449103
427,0.459595
428,0.461574
429,0.464836
430,0.470695
431,0.472687
432,0.478727
433,0.48232
434,0.48295
435,0.485381
436,0.490153
437,0.495177
438,0.49446
439,0.502605
440,0.507253
441,0.512615
442,0.517816
443,0.519494
444,0.522531
445,0.524085
446,0.523176
447,0.524435
448,0.525844
449,0.528276
450,0.531978
451,0.530523
452,0.529768
453,0.530121
454,0.536815
455,0.538213
456,0.541447
457,0.546416
458,0.545553
459,0.545619
460,0.550977
461,0.553379
462,0.552126
463,0.553502
464,0.558049
465,0.557129
466,0.557595
467,0.559307
468,0.564006
469,0.564282
470,0.567623
471,0.562711
472,0.565617
473,0.563356
474,0.565193
475,0.563642
476,0.563547
477,0.56446
478,0.563104
479,0.562994
480,0.565623
481,0.56406
482,0.566626
483,0.567401
484,0.567694
485,0.566598
486,0.567367
487,0.568635
488,0.56507
489,0.566286
490,0.566682
491,0.566674
492,0.566393
493,0.565139
494,0.567601
495,0.568115
496,0.568912
497,0.56857
498,0.567918
499,0.567085
500,0.571456
501,0.577213
502,0.583286
503,0.584994
504,0.586496
505,0.588759
506,0.590474
507,0.595833
508,0.600043
509,0.602177
510,0.604467
511,0.608574
512,0.609917
513,0.613803
514,0.61713
515,0.618588
516,0.621544
517,0.623087
518,0.624097
519,0.626655
520,0.62656
521,0.626762
522,0.62746
523,0.627994
524,0.628669
525,0.628068
526,0.625899
527,0.625647
528,0.625558
529,0.624333
530,0.624196
531,0.624657
532,0.622467
533,0.623466
534,0.622092
535,0.621443
536,0.619229
537,0.618155
538,0.618577
539,0.617673
540,0.615106
541,0.613214
542,0.613325
543,0.613709
544,0.60802
545,0.606806
546,0.606491
547,0.606465
548,0.606317
549,0.607481
550,0.608362
551,0.607592
552,0.606074
553,0.6054
554,0.605881
555,0.604677
556,0.605706
557,0.606555
558,0.606981
559,0.608148
560,0.607719
561,0.609126
562,0.608448
563,0.609863
564,0.608613
565,0.608273
566,0.610002
567,0.606806
568,0.606919
569,0.605549
570,0.605492
571,0.607183
572,0.607865
573,0.609025
574,0.611337
575,0.613831
576,0.61316
577,0.612606
578,0.613813
579,0.615247
580,0.618304
581,0.618596
582,0.620306
583,0.622756
584,0.623059
585,0.624743
586,0.626631
587,0.626875
588,0.628626
589,0.629281
590,0.630231
591,0.632262
592,0.634258
593,0.634173
594,0.632782
595,0.634162
596,0.635377
597,0.636655
598,0.636573
599,0.637262
600,0.638469
601,0.642405
602,0.643459
603,0.645336
604,0.647819
605,0.649714
606,0.652156
607,0.653786
608,0.655086
609,0.654812
610,0.655801
611,0.655566
612,0.65529
613,0.655512
614,0.656597
615,0.657194
616,0.657134
617,0.657105
618,0.656013
619,0.657421
620,0.656145
621,0.657866
622,0.658891
623,0.659344
624,0.65915
625,0.656751
626,0.655763
627,0.656651
628,0.659609
629,0.660352
630,0.661749
631,0.66099
632,0.662171
633,0.661242
634,0.660123
635,0.659342
636,0.658038
637,0.659245
638,0.659745
639,0.658882
640,0.663916
641,0.663036
642,0.666116
643,0.668071
644,0.664788
645,0.664977
646,0.667081
647,0.668366
648,0.672232
649,0.673495
650,0.669944
651,0.669944
652,0.669951
653,0.669873
654,0.667977
655,0.666036
656,0.665366
657,0.668021
658,0.672425
659,0.674077
660,0.67581
661,0.67734
662,0.67744
663,0.678118
664,0.678958
665,0.677399
666,0.677825
667,0.67796
668,0.677532
669,0.672129
670,0.670799
671,0.672306
672,0.673658
673,0.673055
674,0.673595
675,0.675355
676,0.677084
677,0.676147
678,0.677569
679,0.67891
680,0.679821
681,0.679158
682,0.679981
683,0.679695
684,0.679795
685,0.680081
686,0.679858
687,0.679077
688,0.678244
689,0.677636
690,0.677773
691,0.677507
692,0.677966
693,0.678706
694,0.675925
695,0.676134
696,0.676593
697,0.676944
698,0.67663
699,0.677794
700,0.678212
701,0.677928
702,0.678846
703,0.678817
704,0.67769
705,0.677534
706,0.678317
707,0.676839
708,0.679293
709,0.679495
710,0.679255
711,0.677563
712,0.680215
713,0.680385
714,0.680398
715,0.678887
716,0.677069
717,0.674095
718,0.672677
719,0.671915
720,0.671786
721,0.672987
722,0.672292
723,0.670003
724,0.668902
725,0.667271
726,0.667037
727,0.66708
728,0.667492
729,0.667252
730,0.666663
731,0.667252
732,0.667311
733,0.666287
734,0.666504
735,0.665983
736,0.665303
737,0.666316
738,0.666101
739,0.665727
740,0.664644
741,0.664149
742,0.664162
743,0.663869
744,0.661735
745,0.660861
746,0.663012
747,0.66232
748,0.660666
749,0.661307
750,0.662107
751,0.662988
752,0.664322
753,0.666267
754,0.66636
755,0.666968
756,0.667162
757,0.667218
758,0.669891
759,0.675728
760,0.680643
761,0.68229
762,0.684693
763,0.684727
764,0.6867
765,0.687815
766,0.689341
767,0.689324
768,0.690069
769,0.694217
770,0.694802
771,0.691786
772,0.689534
773,0.687346
774,0.687856
775,0.68903
776,0.688175
777,0.689511
778,0.688462
779,0.688611
780,0.692631
781,0.694418
782,0.693698
783,0.695138
784,0.690265
785,0.684956
786,0.681556
787,0.677179
788,0.676611
789,0.677134
790,0.679514
791,0.678968
792,0.678415
793,0.679031
794,0.679965
795,0.684149
796,0.688
797,0.687859
798,0.690721
799,0.690702
800,0.68854
801,0.688313
802,0.689793
803,0.689162
804,0.690632
805,0.689443
806,0.690369
807,0.691207
808,0.690046
809,0.691196
810,0.690744
811,0.691284
812,0.692719
813,0.694686
814,0.695612
815,0.698013
816,0.697997
817,0.699845
818,0.700371
819,0.704575
820,0.708783
821,0.708192
822,0.71102
823,0.713608
824,0.71743
825,0.714808
826,0.719387
827,0.720349
828,0.72056
829,0.720638
830,0.722016
831,0.722622
832,0.72432
833,0.722179
834,0.721848
835,0.719405
836,0.720559
837,0.719373
838,0.720256
839,0.721051
840,0.721555
841,0.721702
842,0.723891
843,0.722192
844,0.722037
845,0.720434
846,0.719006
847,0.717703
848,0.718177
849,0.715688
850,0.716556
851,0.718019
852,0.716225
853,0.714989
854,0.714765
855,0.714872
856,0.713943
857,0.713529
858,0.714303
859,0.715123
860,0.715337
861,0.715023
862,0.714982
863,0.714775
864,0.714739
865,0.717022
866,0.715572
867,0.716027
868,0.717054
869,0.724817
870,0.723935
871,0.723957
872,0.725561
873,0.725855
874,0.723276
875,0.721877
876,0.722447
877,0.7197
878,0.719318
879,0.716257
880,0.717002
881,0.717685
882,0.716657
883,0.716897
884,0.715412
885,0.71546
886,0.715378
887,0.715873
888,0.718883
889,0.718267
890,0.715528
891,0.716199
892,0.716373
893,0.71478
894,0.715638
895,0.715827
896,0.717341
897,0.718994
898,0.718481
899,0.71763
900,0.717985
901,0.718168
902,0.718718
903,0.7187
904,0.716354
905,0.718795
906,0.720493
907,0.720297
908,0.719195
909,0.722668
910,0.724123
911,0.723715
912,0.72302
913,0.723537
914,0.721785
915,0.721483
916,0.719207
917,0.718956
918,0.722016
919,0.721773
920,0.723778
921,0.723195
922,0.725564
923,0.724819
924,0.729083
925,0.732667
926,0.732128
927,0.735102
928,0.7393
929,0.742524
930,0.738293
931,0.735556
932,0.739397
933,0.737813
934,0.73785
935,0.737131
936,0.73656
937,0.737557
938,0.736543
939,0.735079
940,0.732933
941,0.733085
942,0.734306
943,0.72884
944,0.728869
945,0.725766
946,0.726855
947,0.726736
948,0.727884
949,0.725832
950,0.723847
951,0.724303
952,0.725444
953,0.724938
954,0.718229
955,0.719479
956,0.719819
957,0.719629
958,0.719919
959,0.721046
960,0.72104
961,0.720721
962,0.720891
963,0.72221
964,0.722663
965,0.723619
966,0.72243
967,0.721529
968,0.722467
969,0.724193
970,0.722754
971,0.72381
972,0.72422
973,0.723774
974,0.724394
975,0.724484
976,0.726125
977,0.726183
978,0.7257
979,0.722994
980,0.722375
981,0.721967
982,0.719393
983,0.717728
984,0.716709
985,0.718856
986,0.718066
987,0.717779
988,0.717699
989,0.71592
990,0.718099
991,0.717014
992,0.716406
993,0.713877
994,0.714733
995,0.715911
996,0.716047
997,0.714887
998,0.715104
999,0.716074
1000,0.716608
1001,0.716529
1002,0.716056
1003,0.716105
1004,0.729048
1005,0.726566
1006,0.729175
1007,0.729046
1008,0.726117
1009,0.726199
1010,0.720596
1011,0.717238
1012,0.717757
1013,0.718095
1014,0.715527
1015,0.715053
1016,0.71648
1017,0.714947
1018,0.71484
1019,0.713964
1020,0.713662
1021,0.713758
1022,0.715971
1023,0.714181
1024,0.714019
1025,0.713748
1026,0.714595
1027,0.716664
1028,0.716945
1029,0.716032
1030,0.71533
1031,0.717195
1032,0.718886
1033,0.716556
1034,0.71796
1035,0.720857
1036,0.72025
1037,0.720354
1038,0.718017
1039,0.72017
1040,0.720335
